scene,source_id,target_id,method,initial_rmse_m,rre_deg,rte_m,rmse_m,mean_nn_distance_m,mean_euclidean_distance_m,mean_abs_point_to_plane_error_m,iterations,runtime_s
sun3d-home_md-home_md_scan9_2012_sep_30,57,56,point_to_point,0.18215960140228285,5.209774339646143,0.04253626396438277,0.09567294257889761,0.07057604692869743,0.07056144126824279,nan,17,0.09386439999798313
sun3d-home_md-home_md_scan9_2012_sep_30,58,56,point_to_plane,0.1683227471634381,2.5640891668568844,0.027057000568205168,0.055195162017619065,0.10943880800834511,0.10943880800834511,0.03013692859815521,16,0.1018954000028316
sun3d-home_md-home_md_scan9_2012_sep_30,58,56,point_to_point,0.1683227471634381,10.516811418988668,0.23482689767518322,0.24017240298996698,0.10923800966600067,0.10923796804244287,nan,48,0.29123990001971833
sun3d-home_md-home_md_scan9_2012_sep_30,58,57,point_to_plane,0.207853232802097,2.5419258063746337,0.05148228161516645,0.05337877179722146,0.0544644002345664,0.0544644002345664,0.02513953494442941,26,0.15965489999507554
sun3d-home_md-home_md_scan9_2012_sep_30,58,57,point_to_point,0.207853232802097,3.9599139603360043,0.15917305792568961,0.11458512842955242,0.05873292221790442,0.05873189656695265,nan,24,0.13968459999887273
sun3d-home_md-home_md_scan9_2012_sep_30,59,58,point_to_plane,0.21153493919415792,6.565670941608087,0.24043921138828195,0.17725588893862604,0.27042979820503155,0.27042979820503155,0.045318011970001314,22,0.16739679998136126
sun3d-home_md-home_md_scan9_2012_sep_30,59,58,point_to_point,0.21153493919415792,40.632337504871536,0.22199335109067644,1.048383174670956,0.1333473781727492,0.13336008930637347,nan,50,0.41510939999716356
sun3d-hotel_uc-scan3,1,0,point_to_plane,0.20227472277611583,1.0615087400930923,0.027102811297438335,0.02802544392650566,0.060790263377871634,0.060790263377871634,0.014185338259328193,15,0.1727320000063628
sun3d-hotel_uc-scan3,1,0,point_to_point,0.20227472277611583,2.3265360805957416,0.121991329473458,0.14730197601867645,0.07415094304143159,0.07414844940454594,nan,49,0.46044899997650646
sun3d-hotel_uc-scan3,2,0,point_to_plane,0.22066572237195653,2.0640082876882406,0.06793932225786897,0.04118509806693643,0.24251615656176773,0.24251615656176773,0.014683343115993615,17,0.21952579999924637
sun3d-hotel_uc-scan3,2,0,point_to_point,0.22066572237195653,5.211760133904414,0.9566679075844721,0.9385680898128064,0.20246667129789409,0.2024331669099719,nan,43,0.5049571999988984
sun3d-hotel_uc-scan3,3,0,point_to_plane,0.20752050548100018,1.818959336164705,0.06615511414525382,0.03769211662021576,0.11055535226609904,0.11055535226609904,0.015292226925462548,14,0.17264169998816215
sun3d-hotel_uc-scan3,3,0,point_to_point,0.20752050548100018,5.8410347278256305,0.10861236710746756,0.31685755509474306,0.11244837626024339,0.11244060584912202,nan,49,0.49567230002139695
sun3d-hotel_uc-scan3,10,0,point_to_plane,0.20763749097612846,1.5448211118670954,0.0460209316575047,0.028288334429381088,0.07596782688255684,0.07596782688255684,0.01652754695526579,13,0.15213860000949353
sun3d-hotel_uc-scan3,10,0,point_to_point,0.20763749097612846,5.56713418218438,0.12137097521282372,0.17265741075353563,0.08937830642225965,0.08938117578097955,nan,39,0.34433600000920705
sun3d-hotel_uc-scan3,19,0,point_to_plane,0.2280605036438997,0.7717405029212352,0.042672421930752276,0.03505723867587495,0.09843772537889407,0.09843772537889407,0.018019684162785266,13,0.144457299989881
sun3d-hotel_uc-scan3,19,0,point_to_point,0.2280605036438997,11.380558863990803,0.1588206283917793,0.29731255702340353,0.09286234361544558,0.09284852726636987,nan,50,0.38464280002517626
sun3d-hotel_uc-scan3,35,0,point_to_plane,0.21687836613893385,2.313555797682826,0.08799748153720251,0.05711539912458506,0.35444964039102045,0.35444964039102045,0.019128022542885953,12,0.1852018999925349
sun3d-hotel_uc-scan3,35,0,point_to_point,0.21687836613893385,9.440435815855308,0.9813292451251531,1.0845932627163148,0.1752766638687093,0.17525209545489845,nan,44,0.5383892999961972
sun3d-hotel_uc-scan3,36,0,point_to_plane,0.2473699837775912,2.7470121021004026,0.08370060765912617,0.05502531292585569,0.30740521046572966,0.30740521046572966,0.024446894802986962,12,0.1644566000031773
sun3d-hotel_uc-scan3,36,0,point_to_point,0.2473699837775912,52.46240313968924,1.0410009294524663,1.3631796012655524,0.1830859254772968,0.183601358025548,nan,50,0.6424083999881987
sun3d-hotel_uc-scan3,43,0,point_to_plane,0.08416047135197144,2.3448646137185896,0.13423464262771453,0.06132325461678841,0.2750947008846452,0.2750947008846452,0.01930247565631866,10,0.13099000000511296
sun3d-hotel_uc-scan3,43,0,point_to_point,0.08416047135197144,20.965497790735412,1.3495415823342893,0.6178843400785571,0.20063349669082545,0.20062958533482572,nan,40,0.3847941000130959
sun3d-hotel_uc-scan3,44,0,point_to_plane,0.23811013176881463,1.963349134125053,0.08258641787509789,0.042500233153004385,0.1432534623643399,0.1432534623643399,0.016812683229086158,13,0.1456418999878224
sun3d-hotel_uc-scan3,44,0,point_to_point,0.23811013176881463,11.342927644578683,0.34533229207928595,0.4085284125761226,0.13897561817808393,0.13896933186893248,nan,42,0.38574850000441074
sun3d-hotel_uc-scan3,45,0,point_to_plane,0.0880110799713721,0.9995268551370798,0.04945967206601014,0.019644740011004722,0.1252755749382265,0.1252755749382265,0.014649122018175139,9,0.11400570001569577
sun3d-hotel_uc-scan3,45,0,point_to_point,0.0880110799713721,3.4411449003376733,0.34908812377438964,0.23466496649943908,0.1481394260813608,0.1481108859174053,nan,50,0.4774537999765016
sun3d-hotel_uc-scan3,54,0,point_to_plane,0.2701665859990932,1.90650593341202,0.07828439084385751,0.03335426337238502,0.41784855499844414,0.41784855499844414,0.014969495150785616,12,0.18114160001277924
sun3d-hotel_uc-scan3,54,0,point_to_point,0.2701665859990932,39.50073835227845,0.5765824394448151,1.3122799165398396,0.2347807200854517,0.23480117636301004,nan,21,0.2373162999865599
sun3d-hotel_uc-scan3,2,1,point_to_plane,0.2584806018051567,1.1495301355209955,0.04328176816383286,0.021135158666658233,0.10153866642886691,0.10153866642886691,0.01310971297661007,13,0.12913300000946037
sun3d-hotel_uc-scan3,2,1,point_to_point,0.2584806018051567,6.907716855314297,0.3499975442449517,0.2738794412232809,0.1262775717964801,0.12626460170173373,nan,41,0.40830179999466054
sun3d-hotel_uc-scan3,3,1,point_to_plane,0.08372543600566582,1.8602191937391974,0.06856781845826322,0.03660340911936735,0.10491294627095246,0.10491294627095246,0.014384833165870217,17,0.17171319999033585
sun3d-hotel_uc-scan3,3,1,point_to_point,0.08372543600566582,6.674603708751771,0.2740601524194411,0.20259299831920777,0.11739281470824288,0.117379694805579,nan,50,0.5325070999970194
sun3d-hotel_uc-scan3,10,1,point_to_plane,0.2669472355431699,1.3492354519359926,0.033683488836499,0.026824277737972614,0.14608155315069626,0.14608155315069626,0.011502780302033687,14,0.13719539999146946
sun3d-hotel_uc-scan3,10,1,point_to_point,0.2669472355431699,21.63729005115288,0.7955426210627743,0.45988310391219545,0.15775366173146885,0.15775840743486252,nan,50,0.5403790000127628
sun3d-hotel_uc-scan3,11,1,point_to_plane,0.23058745113139986,0.5567580474132355,0.025699309794061213,0.026560432604781054,0.3691938274615583,0.3691938274615583,0.014343790143629638,12,0.1404342000023462
sun3d-hotel_uc-scan3,11,1,point_to_point,0.23058745113139986,11.437891775512336,1.1042992324731642,0.9654420662058764,0.19001670460796974,0.19001359367974044,nan,44,0.41354139999020845
sun3d-hotel_uc-scan3,35,1,point_to_plane,0.23047517047654076,1.1903434949828635,0.05272140735409195,0.026517827062350414,0.27410760746258805,0.27410760746258805,0.01645870324391063,13,0.1543181999877561
sun3d-hotel_uc-scan3,35,1,point_to_point,0.23047517047654076,17.17101202370376,0.5399675763884166,0.8526322642496288,0.14292794717696775,0.14292287612317794,nan,31,0.3639229999971576
sun3d-hotel_uc-scan3,43,1,point_to_plane,0.1691518185610072,2.9330853761768654,0.13277944097985184,0.06903180743187104,0.4066640729458245,0.4066640729458245,0.018520948248436152,50,0.48550739997881465
sun3d-hotel_uc-scan3,43,1,point_to_point,0.1691518185610072,65.2879284139693,1.7935394276820231,1.4212929387722555,0.1951240870814816,0.19524532674969522,nan,50,0.5776755999831948
sun3d-hotel_uc-scan3,44,1,point_to_plane,0.2920659570725439,3.2257894783730343,0.137324485407263,0.06439181386629639,0.26398968117742216,0.26398968117742216,0.01570346498997088,12,0.12035219999961555
sun3d-hotel_uc-scan3,44,1,point_to_point,0.2920659570725439,40.986029936606954,1.577986381669112,0.9585766514086838,0.1992689604284154,0.19935753725889424,nan,50,0.5465963000024203
sun3d-hotel_uc-scan3,45,1,point_to_plane,0.12963106919004755,2.1327892432327418,0.10182460413262102,0.03701936464300919,0.14242702233227147,0.14242702233227147,0.013641189963435408,8,0.08335979998810217
sun3d-hotel_uc-scan3,45,1,point_to_point,0.12963106919004755,19.10258119821228,0.9114765656860502,0.4003593755941462,0.1797635215485174,0.17975517735674656,nan,48,0.5157033000141382
sun3d-hotel_uc-scan3,54,1,point_to_plane,0.27944356805625536,2.8267356955986247,0.10224234769915833,0.0546216797838289,0.23093453106070796,0.23093453106070796,0.015111573387126388,12,0.114078700018581
sun3d-hotel_uc-scan3,54,1,point_to_point,0.27944356805625536,42.0825735767949,0.7828199855143162,1.0677608767811273,0.17535891583212157,0.17535468836971616,nan,44,0.44683110000914894
sun3d-hotel_uc-scan3,3,2,point_to_plane,0.255289512865091,0.41145994050955725,0.044258286809458265,0.05933765238540117,0.19145684821798012,0.19145684821798012,0.019116199471371605,14,0.15504740001051687
sun3d-hotel_uc-scan3,3,2,point_to_point,0.255289512865091,19.68738452889493,0.5128491855429137,0.49538726818400797,0.18276676204523887,0.18274229224222813,nan,23,0.2565871000115294
sun3d-hotel_uc-scan3,10,2,point_to_plane,0.22470783948139122,2.7694633061932508,0.025430823652543295,0.07352746734083149,0.2932535743703138,0.2932535743703138,0.017906047417504418,14,0.1694627999968361
sun3d-hotel_uc-scan3,10,2,point_to_point,0.22470783948139122,21.28732345794844,1.2918655146107652,0.6826776295853515,0.20628956831249046,0.2062961770941159,nan,31,0.3525340000051074
sun3d-hotel_uc-scan3,11,2,point_to_plane,0.3032903444392399,5.145289210366269,0.2062267473306035,0.13428597100365403,0.15800039693421838,0.15800039693421838,0.020494862242604918,50,0.40120760002173483
sun3d-hotel_uc-scan3,11,2,point_to_point,0.3032903444392399,16.522245068808147,0.3715927412547985,0.5894952600376666,0.145831806558715,0.14580909056650596,nan,50,0.43699370001559146
sun3d-hotel_uc-scan3,34,2,point_to_plane,0.1699569101946566,5.15566967755946,0.2546681043586473,0.13726140145438137,0.22142579335805937,0.22142579335805937,0.018030469050096136,12,0.1601700999890454
sun3d-hotel_uc-scan3,34,2,point_to_point,0.1699569101946566,11.764598470006321,1.0091384545073723,0.5519002061115194,0.2048020437347405,0.20482192734103796,nan,50,0.5202306999999564
sun3d-hotel_uc-scan3,35,2,point_to_plane,0.20476124059029124,1.515690822458414,0.03202155851348223,0.07880138305463434,0.161412698358356,0.161412698358356,0.018921145980782518,14,0.1410805000050459
sun3d-hotel_uc-scan3,35,2,point_to_point,0.20476124059029124,12.90052831612178,0.45137552768559847,0.36101606011012916,0.14111169327075784,0.14109590499600563,nan,50,0.5061662000080105
sun3d-hotel_uc-scan3,43,2,point_to_plane,0.3627324778001536,2.380534412218984,0.063605136278924,0.057102894060611205,0.43780665488142506,0.43780665488142506,0.01954446325939043,50,0.5218001999892294
sun3d-hotel_uc-scan3,43,2,point_to_point,0.3627324778001536,62.46510195521721,2.2504071444614477,1.3611161907292977,0.189579445384094,0.1895788077660307,nan,50,0.5476157999946736
sun3d-hotel_uc-scan3,44,2,point_to_plane,0.268129817011043,3.373937005418095,0.1048687634227041,0.08160668791393091,0.34888721566099384,0.34888721566099384,0.019093682853019798,50,0.537175399978878
sun3d-hotel_uc-scan3,44,2,point_to_point,0.268129817011043,49.8691023511905,2.284918284243641,1.0438587639618098,0.2042164347167782,0.20421137669533693,nan,37,0.423737400007667
sun3d-hotel_uc-scan3,45,2,point_to_plane,0.15636740003483066,2.3833127534975143,0.09186911759014195,0.05338691094316201,0.166530959897858,0.166530959897858,0.01776967207825641,9,0.09580680000362918
sun3d-hotel_uc-scan3,45,2,point_to_point,0.15636740003483066,14.37548450755826,1.0301713476149275,0.5284410223497558,0.17649712674476484,0.17649553655627614,nan,31,0.353287600009935
sun3d-hotel_uc-scan3,46,2,point_to_plane,0.07035451344593248,5.134498616498606,0.17091861555977378,0.1175203427125609,0.21243226313056693,0.21243226313056693,0.014588831278179335,7,0.10340190000715666
sun3d-hotel_uc-scan3,46,2,point_to_point,0.07035451344593248,42.45803987456302,1.1532774126335614,0.974983376300065,0.15643307735928189,0.1564922147174318,nan,50,0.4485294999903999
sun3d-hotel_uc-scan3,53,2,point_to_plane,0.22062623730392575,5.31609551239933,0.1538068531065918,0.17076000301902844,0.4604039501680927,0.4604039501680927,0.013561095962352911,10,0.16532729999744333
sun3d-hotel_uc-scan3,53,2,point_to_point,0.22062623730392575,36.03039646942091,1.9364966191101722,1.263392467214975,0.2713477681138708,0.2714240019783402,nan,50,0.6917639999883249
sun3d-hotel_uc-scan3,54,2,point_to_plane,0.3482432180106496,2.169111804128901,0.07284103503489553,0.04532158601847396,0.11065666117777817,0.11065666117777817,0.012668198659818096,10,0.09345899999607354
sun3d-hotel_uc-scan3,54,2,point_to_point,0.3482432180106496,24.45763869346846,0.7981903909765206,0.5025803178071218,0.11396459659718582,0.11396295011139249,nan,50,0.45402309999917634
sun3d-hotel_uc-scan3,10,3,point_to_plane,0.18332130615615272,3.608512156358898,0.07328110183075913,0.06821515082369228,0.1449430783410125,0.1449430783410125,0.02434874677423828,8,0.08290740000666119
sun3d-hotel_uc-scan3,10,3,point_to_point,0.18332130615615272,13.664168305395645,0.24633718006432306,0.3772607604119376,0.13167486842303558,0.13167285068035553,nan,35,0.3325272999936715
sun3d-hotel_uc-scan3,35,3,point_to_plane,0.31839843702427234,1.5522496111210653,0.056356679624900735,0.056744166232477584,0.17870485292871743,0.17870485292871743,0.01814567851240029,19,0.21534399999654852
sun3d-hotel_uc-scan3,35,3,point_to_point,0.31839843702427234,15.82808559192883,0.4038123847390781,0.5815393618200749,0.12560423152074227,0.1255969661680504,nan,43,0.490954300010344
sun3d-hotel_uc-scan3,45,3,point_to_plane,0.12281693235200966,2.8385150326978668,0.12418675567335108,0.056933958227803325,0.18155130569515163,0.18155130569515163,0.02239920479607782,19,0.18843720000586472
sun3d-hotel_uc-scan3,45,3,point_to_point,0.12281693235200966,9.481052423439868,0.5164533151745978,0.40792505570531407,0.18123576579985268,0.1812492356371533,nan,50,0.5239240999799222
sun3d-hotel_uc-scan3,54,3,point_to_plane,0.16852064703776928,3.335530278812107,0.13141917628920471,0.06223276424543926,0.2951786254631939,0.2951786254631939,0.014590123527685555,12,0.11749150001560338
sun3d-hotel_uc-scan3,54,3,point_to_point,0.16852064703776928,46.1578324636631,1.2752507729033158,1.1497665206895056,0.20074791906039585,0.20087805757658628,nan,50,0.5451955000171438
sun3d-hotel_uc-scan3,5,4,point_to_plane,0.10936079651523314,1.9444996752507917,0.052877248628389495,0.04877961193430822,0.14144890258153797,0.14144890258153797,0.017689713366106814,50,0.2740584000130184
sun3d-hotel_uc-scan3,5,4,point_to_point,0.10936079651523314,13.541675022821423,0.06653708097776855,0.3867102686982939,0.11694484862153938,0.11693416285130928,nan,33,0.1616811999992933
sun3d-hotel_uc-scan3,6,4,point_to_plane,0.27080589231211166,2.5231138298525497,0.06633253359856914,0.042309381415301855,0.235792572380103,0.235792572380103,0.02524424729813487,50,0.3228112999931909
sun3d-hotel_uc-scan3,6,4,point_to_point,0.27080589231211166,34.31213521556312,0.5339260184830945,0.7580957110859138,0.12957467692561844,0.12957361149421115,nan,45,0.2692183000035584
sun3d-hotel_uc-scan3,9,4,point_to_plane,0.12228082502976129,1.8705685003130614,0.03497087019289479,0.050203958151446994,0.18596942328233912,0.18596942328233912,0.024604874026693115,12,0.12359360000118613
sun3d-hotel_uc-scan3,9,4,point_to_point,0.12228082502976129,22.568121499610065,0.3772730741739617,0.6141933874716209,0.14280333763833564,0.14279729403584743,nan,33,0.27855849999468774
sun3d-hotel_uc-scan3,10,4,point_to_plane,0.25113639267562554,1.9945583601183685,0.04365689025207439,0.06030044970637563,0.455465578663933,0.455465578663933,0.019540902271440654,11,0.118505999998888
sun3d-hotel_uc-scan3,10,4,point_to_point,0.25113639267562554,51.34654244979324,0.910741227665948,1.0693644739976589,0.30126642874636844,0.30125848983226744,nan,50,0.575211199990008
sun3d-hotel_uc-scan3,18,4,point_to_plane,0.23776918937287353,1.2021635233081938,0.10729805951654629,0.08286909743501379,0.5391511405282974,0.5391511405282974,0.023458282662496062,11,0.13631840000743978
sun3d-hotel_uc-scan3,18,4,point_to_point,0.23776918937287353,84.10775579723517,3.261150490571108,1.6058128355223666,0.2796114158271901,0.2801806129705653,nan,50,0.4460663999780081
sun3d-hotel_uc-scan3,19,4,point_to_plane,0.21444683428826963,1.472429658163015,0.04822191104951061,0.0702883939399031,0.381806292529447,0.381806292529447,0.016304068868788445,9,0.07359939999878407
sun3d-hotel_uc-scan3,19,4,point_to_point,0.21444683428826963,57.3094787580648,2.2008578095388764,1.4005626375277636,0.21340153195371414,0.21337149393180904,nan,50,0.4079343999910634
sun3d-hotel_uc-scan3,20,4,point_to_plane,0.2409134134906457,1.183139993576632,0.1060474898719854,0.05776958055768195,0.329671078043226,0.329671078043226,0.020856009892807472,14,0.14800149999791756
sun3d-hotel_uc-scan3,20,4,point_to_point,0.2409134134906457,37.526102314104115,1.8391535936754166,0.8566624245636296,0.2711176865358217,0.2711184603655544,nan,42,0.40998699999181554
sun3d-hotel_uc-scan3,36,4,point_to_plane,0.20856593432500056,0.6058568464116023,0.06201948825717929,0.047099232122812536,0.28531773640753755,0.28531773640753755,0.021470117648147328,13,0.15153830000781454
sun3d-hotel_uc-scan3,36,4,point_to_point,0.20856593432500056,28.477232878133503,0.7765933792578995,0.6457284201449651,0.23993728929985605,0.23988145852018733,nan,50,0.5745305999880657
sun3d-hotel_uc-scan3,37,4,point_to_plane,0.25649533777008054,0.9503302040489284,0.026482551187923878,0.044291286537094604,0.23439930677742207,0.23439930677742207,0.019334420327985366,14,0.11398819999885745
sun3d-hotel_uc-scan3,37,4,point_to_point,0.25649533777008054,31.981199085990664,0.43595498763074375,0.7070852412772987,0.1430024577496188,0.1429824152945317,nan,32,0.19194240000797436
sun3d-hotel_uc-scan3,6,5,point_to_plane,0.1704498277687345,3.2814650512536527,0.061840764046240566,0.048515848142638054,0.0683114357484776,0.0683114357484776,0.023111490217471685,11,0.06009980000089854
sun3d-hotel_uc-scan3,6,5,point_to_point,0.1704498277687345,5.549880048679756,0.03434995218323261,0.10398805014686237,0.07224736431979208,0.07224172693651706,nan,37,0.1769641999853775
sun3d-hotel_uc-scan3,7,5,point_to_plane,0.33008686527243014,4.392421731185276,0.09012077397218848,0.06775005720396564,0.1015684998139503,0.1015684998139503,0.027249550253065028,19,0.14199480001116171
sun3d-hotel_uc-scan3,7,5,point_to_point,0.33008686527243014,12.302884186615014,0.16494745333396366,0.2544719851699609,0.09836859072579962,0.0983660061325997,nan,49,0.26440240000374615
sun3d-hotel_uc-scan3,8,5,point_to_plane,0.13626631348590057,6.6611466764654015,0.13845633890817086,0.09173587743946235,0.17863683266030536,0.17863683266030536,0.029883941216115276,19,0.1414269999950193
sun3d-hotel_uc-scan3,8,5,point_to_point,0.13626631348590057,28.743135976276747,0.5066998181601097,0.5789937523067152,0.16714793500306516,0.16723080096281895,nan,31,0.16917360000661574
sun3d-hotel_uc-scan3,9,5,point_to_plane,0.33532881005456694,5.155099415464635,0.09717223876072913,0.1168708636404033,0.5871039916547008,0.5871039916547008,0.025204042002820354,16,0.1129617000115104
sun3d-hotel_uc-scan3,9,5,point_to_point,0.33532881005456694,39.002834699004275,1.206399467632111,1.4260845398238315,0.22886724570685127,0.22887646241513715,nan,50,0.4391802999889478
sun3d-hotel_uc-scan3,37,5,point_to_plane,0.12006058104291525,2.3801664827043356,0.06659341541046601,0.03166846030284286,0.1029191645875581,0.1029191645875581,0.018600774848845942,9,0.049376500013750046
sun3d-hotel_uc-scan3,37,5,point_to_point,0.12006058104291525,23.531170011931863,0.4600008235641744,0.3797605569175046,0.10181356503511817,0.1018048239972392,nan,50,0.2547324000042863
sun3d-hotel_uc-scan3,38,5,point_to_plane,0.2399269631340973,4.3588793747438865,0.0729647524576003,0.06337331087030336,0.04340188417219069,0.04340188417219069,0.02071142640003228,13,0.08165229999576695
sun3d-hotel_uc-scan3,38,5,point_to_point,0.2399269631340973,7.025521502817328,0.08895151633195504,0.1283839801829984,0.04506043764334014,0.04505992410274416,nan,46,0.16407840000465512
sun3d-hotel_uc-scan3,39,5,point_to_plane,0.09577770029501528,6.206171138549861,0.08177174869921827,0.11529534884059774,0.10158492287602446,0.10158492287602446,0.03267166941382889,19,0.11989709999761544
sun3d-hotel_uc-scan3,39,5,point_to_point,0.09577770029501528,16.34846313499623,0.19289335277830613,0.3525535066547894,0.09828872556406182,0.09838930891700509,nan,50,0.22270459998981096
sun3d-hotel_uc-scan3,40,5,point_to_plane,0.2115001281337715,7.830900897015936,0.10244671887768254,0.13685171751526534,0.13461257253365383,0.13461257253365383,0.03573202302685983,50,0.2930020999920089
sun3d-hotel_uc-scan3,40,5,point_to_point,0.2115001281337715,17.19038079995869,0.2572522488920339,0.458521815473244,0.11721995867129051,0.11721954713668659,nan,47,0.2253224999876693
sun3d-hotel_uc-scan3,41,5,point_to_plane,0.15314134918433256,8.465514966621972,0.15245141549585783,0.12943468058123395,0.13925968692569418,0.13925968692569418,0.03671729541344904,50,0.29838439999730326
sun3d-hotel_uc-scan3,41,5,point_to_point,0.15314134918433256,24.93227465126848,0.3761944906842879,0.47601333582402117,0.12224862231671856,0.12226335572782669,nan,36,0.18308239997713827
sun3d-hotel_uc-scan3,7,6,point_to_plane,0.19444413168520464,1.2556067021932984,0.026596971813355342,0.021685415819890638,0.03616013732160006,0.03616013732160006,0.015411790212202655,11,0.06197289997362532
sun3d-hotel_uc-scan3,7,6,point_to_point,0.19444413168520464,4.460221014674333,0.0918719047912609,0.06795893457875414,0.03813719497346486,0.03813714612258539,nan,34,0.16293399999267422
sun3d-hotel_uc-scan3,8,6,point_to_plane,0.38288704989405137,1.599164965710752,0.031006412753074707,0.02921081767112301,0.13386897301389133,0.13386897301389133,0.016944760530927992,50,0.25957610001205467
sun3d-hotel_uc-scan3,8,6,point_to_point,0.38288704989405137,42.63593204817467,0.7795155210304958,0.6815392079754757,0.14742961407484337,0.14739375968817656,nan,50,0.3142822000081651
sun3d-hotel_uc-scan3,9,6,point_to_plane,0.20851918526532634,2.4705209620359274,0.053901950731801415,0.04722501414819751,0.6662509524597736,0.6662509524597736,0.016665607934994702,9,0.0895930000115186
sun3d-hotel_uc-scan3,9,6,point_to_point,0.20851918526532634,42.42074028721969,1.4496897673502394,1.4144385484467439,0.20520329089063222,0.2052909071171219,nan,50,0.5116446000174619
sun3d-hotel_uc-scan3,37,6,point_to_plane,0.20377287137689964,1.3204305780951,0.035174403449431776,0.013631844775856853,0.06780505678920551,0.06780505678920551,0.016062421461741153,15,0.08617059999960475
sun3d-hotel_uc-scan3,37,6,point_to_point,0.20377287137689964,16.159036248273978,0.2316828592857985,0.23600873362272276,0.07650049183856983,0.07651281374817925,nan,38,0.19947349998983555
sun3d-hotel_uc-scan3,38,6,point_to_plane,0.3005618688929609,1.3066630778960495,0.021102661900245144,0.025778388089798626,0.030645864770729763,0.030645864770729763,0.014128600764107007,16,0.06777739999233745
sun3d-hotel_uc-scan3,38,6,point_to_point,0.3005618688929609,3.844651297173894,0.045588231645431486,0.06865975253856203,0.03241858866475931,0.03242202462416178,nan,33,0.11976880001020618
sun3d-hotel_uc-scan3,39,6,point_to_plane,0.2820834457749494,5.099795557011309,0.0669299748493611,0.07983902752111431,0.08539449429337448,0.08539449429337448,0.022167232087518633,10,0.05417950000264682
sun3d-hotel_uc-scan3,39,6,point_to_point,0.2820834457749494,17.58986655944423,0.1912924947656184,0.35894277255778484,0.09676305194667192,0.09679495272802283,nan,24,0.11799850000534207
sun3d-hotel_uc-scan3,40,6,point_to_plane,0.2108232602647783,5.147884433003688,0.10084267511270473,0.08389615855232335,0.0978453577715351,0.0978453577715351,0.023597254044584317,12,0.06435749999945983
sun3d-hotel_uc-scan3,40,6,point_to_point,0.2108232602647783,18.9235115070336,0.26849293145184794,0.3123920433343976,0.09941421640090853,0.09940247838901664,nan,50,0.2531068999960553
sun3d-hotel_uc-scan3,41,6,point_to_plane,0.27752044784365126,5.893026742424519,0.12249882815472825,0.09128185191527387,0.10105223187652357,0.10105223187652357,0.02717790044180538,16,0.09135540001443587
sun3d-hotel_uc-scan3,41,6,point_to_point,0.27752044784365126,20.591974503364288,0.372368626484837,0.3062389842027995,0.09959742373116347,0.0995927245241923,nan,30,0.16180830000666901
sun3d-hotel_uc-scan3,8,7,point_to_plane,0.2836193988890783,1.7388287772675226,0.03951750446403045,0.03166485663636136,0.1563252828044759,0.1563252828044759,0.013192419303966833,20,0.11485939999693073
sun3d-hotel_uc-scan3,8,7,point_to_point,0.2836193988890783,42.742572951746745,0.7452489288753584,0.6847607478058962,0.14970402300011196,0.14967869967554057,nan,50,0.30514780001249164
sun3d-hotel_uc-scan3,37,7,point_to_plane,0.1152910183219165,1.8151403036768143,0.07535146524934795,0.027642967665401547,0.09926722135814489,0.09926722135814489,0.016573475155333417,16,0.0905856000026688
sun3d-hotel_uc-scan3,37,7,point_to_point,0.1152910183219165,25.57127518717124,0.6405950087233412,0.39218782956326653,0.10695959397979961,0.10694640393371281,nan,50,0.27961369999684393
sun3d-hotel_uc-scan3,38,7,point_to_plane,0.2139232140595468,1.5867342257975128,0.04753680213890204,0.03022178252469904,0.022387434078595163,0.022387434078595163,0.010760067836430822,50,0.19163869999465533
sun3d-hotel_uc-scan3,38,7,point_to_point,0.2139232140595468,1.2739606469795188,0.040089845722112855,0.028388919166489245,0.022606585318929267,0.022610056601018533,nan,36,0.1294443999940995
sun3d-hotel_uc-scan3,39,7,point_to_plane,0.23721276047387213,12.789002030202088,0.11240046335941378,0.1954377543607988,0.07410185483572483,0.07410185483572483,0.03439952669560873,16,0.08306909998646006
sun3d-hotel_uc-scan3,39,7,point_to_point,0.23721276047387213,14.421440992833745,0.2051247950808639,0.21019179671137816,0.07698362923616456,0.07698233663661841,nan,42,0.1915281999972649
sun3d-hotel_uc-scan3,40,7,point_to_plane,0.1539285141566149,4.588289709200596,0.06099473112291579,0.1018872408656504,0.06624192493749773,0.06624192493749773,0.023801807321684826,50,0.24665479999384843
sun3d-hotel_uc-scan3,40,7,point_to_point,0.1539285141566149,10.403363751904639,0.1760935662091436,0.21114370841731042,0.07336901865597102,0.07336657854468316,nan,44,0.207640899985563
sun3d-hotel_uc-scan3,41,7,point_to_plane,0.224449346238506,6.641627973494143,0.07377133091619234,0.11810659591881653,0.07556646110891384,0.07556646110891384,0.027049114182171013,50,0.2590807000233326
sun3d-hotel_uc-scan3,41,7,point_to_point,0.224449346238506,11.567236031744642,0.2188521819308012,0.21653290813819503,0.08019941337536952,0.08020443856064985,nan,31,0.15444620000198483
sun3d-hotel_uc-scan3,9,8,point_to_plane,0.17161012252400354,0.6507319858310471,0.014208486693389137,0.0367388137778413,0.3270090617912515,0.3270090617912515,0.019291334751789516,14,0.11103900001035072
sun3d-hotel_uc-scan3,9,8,point_to_point,0.17161012252400354,11.701849354966402,0.6465361515960497,0.7823019923559553,0.2042371480465118,0.20425596121298614,nan,50,0.4675223000231199
